dailyDataDate,season,gameDate,gameTimeUTC,teamId,homeAway,homeId,awayId,opponentId
20210627,2021,2021-06-27,2021-06-27T18:10Z,108,away,139,108,139
20210627,2021,2021-06-27,2021-06-27T19:10Z,136,away,145,136,145
20210627,2021,2021-06-27,2021-06-27T19:10Z,115,away,158,115,158
20210627,2021,2021-06-27,2021-06-27T19:10Z,114,away,142,114,142
20210627,2021,2021-06-27,2021-06-27T19:15Z,134,away,138,134,138
20210627,2021,2021-06-27,2021-06-27T19:35Z,118,away,140,118,140
20210627,2021,2021-06-27,2021-06-27T21:05Z,133,away,137,133,137
20210627,2021,2021-06-27,2021-06-27T21:10Z,109,away,135,109,135
20210627,2021,2021-06-27,2021-06-28T00:08Z,112,away,119,112,119
20210628,2021,2021-06-28,2021-06-28T22:10Z,134,away,115,134,115
20210628,2021,2021-06-28,2021-06-28T23:40Z,143,away,113,143,113
20210628,2021,2021-06-28,2021-06-29T00:05Z,108,away,147,108,147
20210628,2021,2021-06-28,2021-06-29T00:05Z,121,away,120,121,120
20210628,2021,2021-06-28,2021-06-29T00:10Z,118,away,111,118,111
20210628,2021,2021-06-28,2021-06-29T00:10Z,116,away,114,116,114
20210628,2021,2021-06-28,2021-06-29T01:10Z,142,away,145,142,145
20210628,2021,2021-06-28,2021-06-29T01:10Z,110,away,117,110,117
20210628,2021,2021-06-28,2021-06-29T01:10Z,112,away,158,112,158
20210628,2021,2021-06-28,2021-06-29T01:15Z,109,away,138,109,138
20210628,2021,2021-06-28,2021-06-29T03:10Z,137,away,119,137,119
20210629,2021,2021-06-29,2021-06-30T00:05Z,108,away,147,108,147
20210629,2021,2021-06-29,2021-06-30T00:05Z,146,away,143,146,143
20210629,2021,2021-06-29,2021-06-30T00:05Z,139,away,120,139,120
20210629,2021,2021-06-29,2021-06-30T00:07Z,136,away,141,136,141
20210629,2021,2021-06-29,2021-06-30T00:10Z,118,away,111,118,111
20210629,2021,2021-06-29,2021-06-30T00:10Z,135,away,113,135,113
20210629,2021,2021-06-29,2021-06-30T00:10Z,116,away,114,116,114
20210629,2021,2021-06-29,2021-06-30T00:20Z,121,away,144,121,144
20210629,2021,2021-06-29,2021-06-30T01:10Z,142,away,145,142,145
20210629,2021,2021-06-29,2021-06-30T01:10Z,110,away,117,110,117
20210629,2021,2021-06-29,2021-06-30T01:10Z,112,away,158,112,158
20210629,2021,2021-06-29,2021-06-30T01:15Z,109,away,138,109,138
20210629,2021,2021-06-29,2021-06-30T01:40Z,134,away,115,134,115
20210629,2021,2021-06-29,2021-06-30T02:40Z,140,away,133,140,133
20210629,2021,2021-06-29,2021-06-30T03:10Z,137,away,119,137,119
20210630,2021,2021-06-30,2021-06-30T18:15Z,109,away,138,109,138
20210630,2021,2021-06-30,2021-06-30T19:10Z,112,away,158,112,158
20210630,2021,2021-06-30,2021-06-30T20:10Z,134,away,115,134,115
20210630,2021,2021-06-30,2021-06-30T21:05Z,139,away,120,139,120
20210630,2021,2021-06-30,2021-07-01T00:05Z,108,away,147,108,147
20210630,2021,2021-06-30,2021-07-01T00:05Z,146,away,143,146,143
20210630,2021,2021-06-30,2021-07-01T00:07Z,136,away,141,136,141
20210630,2021,2021-06-30,2021-07-01T00:10Z,118,away,111,118,111
20210630,2021,2021-06-30,2021-07-01T00:10Z,135,away,113,135,113
20210630,2021,2021-06-30,2021-07-01T00:10Z,116,away,114,116,114
20210630,2021,2021-06-30,2021-07-01T00:20Z,121,away,144,121,144
20210630,2021,2021-06-30,2021-07-01T01:10Z,142,away,145,142,145
20210630,2021,2021-06-30,2021-07-01T01:10Z,110,away,117,110,117
20210630,2021,2021-06-30,2021-07-01T02:40Z,140,away,133,140,133
20210701,2021,2021-07-01,2021-07-01T18:05Z,108,away,147,108,147
20210701,2021,2021-07-01,2021-07-01T18:07Z,136,away,141,136,141
20210701,2021,2021-07-01,2021-07-01T18:10Z,118,away,111,118,111
20210701,2021,2021-07-01,2021-07-01T19:10Z,142,away,145,142,145
20210701,2021,2021-07-01,2021-07-01T20:37Z,140,away,133,140,133
20210701,2021,2021-07-01,2021-07-01T23:05Z,146,away,143,146,143
20210701,2021,2021-07-01,2021-07-02T00:05Z,158,away,134,158,134
20210701,2021,2021-07-01,2021-07-02T00:05Z,119,away,120,119,120
20210701,2021,2021-07-01,2021-07-02T00:10Z,135,away,113,135,113
20210701,2021,2021-07-01,2021-07-02T00:10Z,117,away,114,117,114
20210701,2021,2021-07-01,2021-07-02T00:20Z,121,away,144,121,144
20210701,2021,2021-07-01,2021-07-02T01:40Z,138,away,115,138,115
20210701,2021,2021-07-01,2021-07-02T02:40Z,137,away,109,137,109
20210702,2021,2021-07-02,2021-07-02T23:05Z,135,away,143,135,143
20210702,2021,2021-07-02,2021-07-03T00:05Z,121,away,147,121,147
20210702,2021,2021-07-02,2021-07-03T00:05Z,158,away,134,158,134
20210702,2021,2021-07-02,2021-07-03T00:05Z,119,away,120,119,120
20210702,2021,2021-07-02,2021-07-03T00:07Z,139,away,141,139,141
20210702,2021,2021-07-02,2021-07-03T00:10Z,112,away,113,112,113
20210702,2021,2021-07-02,2021-07-03T00:10Z,117,away,114,117,114
20210702,2021,2021-07-02,2021-07-03T00:10Z,145,away,116,145,116
20210702,2021,2021-07-02,2021-07-03T00:20Z,146,away,144,146,144
20210702,2021,2021-07-02,2021-07-03T01:10Z,138,away,115,138,115
20210702,2021,2021-07-02,2021-07-03T01:10Z,142,away,118,142,118
20210702,2021,2021-07-02,2021-07-03T02:38Z,110,away,108,110,108
20210702,2021,2021-07-02,2021-07-03T02:40Z,137,away,109,137,109
20210702,2021,2021-07-02,2021-07-03T02:40Z,111,away,133,111,133
20210702,2021,2021-07-02,2021-07-03T03:10Z,140,away,136,140,136
20210703,2021,2021-07-03,2021-07-03T18:05Z,121,away,147,121,147
20210703,2021,2021-07-03,2021-07-03T20:07Z,139,away,141,139,141
20210703,2021,2021-07-03,2021-07-03T21:05Z,135,away,143,135,143
20210703,2021,2021-07-03,2021-07-03T21:05Z,158,away,134,158,134
20210703,2021,2021-07-03,2021-07-03T21:10Z,146,away,144,146,144
20210703,2021,2021-07-03,2021-07-03T21:10Z,112,away,113,112,113
20210703,2021,2021-07-03,2021-07-03T21:10Z,145,away,116,145,116
20210703,2021,2021-07-03,2021-07-03T21:10Z,142,away,118,142,118
20210703,2021,2021-07-03,2021-07-04T00:15Z,117,away,114,117,114
20210703,2021,2021-07-03,2021-07-04T00:15Z,111,away,133,111,133
20210703,2021,2021-07-03,2021-07-04T00:15Z,119,away,120,119,120
20210703,2021,2021-07-03,2021-07-04T02:10Z,138,away,115,138,115
20210703,2021,2021-07-03,2021-07-04T03:07Z,110,away,108,110,108
20210703,2021,2021-07-03,2021-07-04T03:10Z,137,away,109,137,109
20210703,2021,2021-07-03,2021-07-04T03:10Z,140,away,136,140,136
20210704,2021,2021-07-04,2021-07-04T16:05Z,119,away,120,119,120
20210704,2021,2021-07-04,2021-07-04T18:05Z,135,away,143,135,143
20210704,2021,2021-07-04,2021-07-04T18:05Z,158,away,134,158,134
20210704,2021,2021-07-04,2021-07-04T18:07Z,139,away,141,139,141
20210704,2021,2021-07-04,2021-07-04T18:10Z,112,away,113,112,113
20210704,2021,2021-07-04,2021-07-04T18:10Z,117,away,114,117,114
20210704,2021,2021-07-04,2021-07-04T18:10Z,145,away,116,145,116
20210704,2021,2021-07-04,2021-07-04T18:20Z,146,away,144,146,144
20210704,2021,2021-07-04,2021-07-04T19:10Z,142,away,118,142,118
20210704,2021,2021-07-04,2021-07-04T20:10Z,138,away,115,138,115
20210704,2021,2021-07-04,2021-07-04T21:07Z,110,away,108,110,108
20210704,2021,2021-07-04,2021-07-04T21:07Z,111,away,133,111,133
20210704,2021,2021-07-04,2021-07-04T21:10Z,140,away,136,140,136
20210704,2021,2021-07-04,2021-07-05T00:08Z,121,away,147,121,147
20210704,2021,2021-07-04,2021-07-05T02:10Z,137,away,109,137,109
20210705,2021,2021-07-05,2021-07-05T22:05Z,138,away,137,138,137
20210705,2021,2021-07-05,2021-07-05T23:40Z,119,away,146,119,146
20210705,2021,2021-07-05,2021-07-06T00:05Z,144,away,134,144,134
20210705,2021,2021-07-05,2021-07-06T00:10Z,145,away,142,145,142
20210705,2021,2021-07-05,2021-07-06T00:10Z,158,away,121,158,121
20210705,2021,2021-07-05,2021-07-06T00:10Z,114,away,139,114,139
20210705,2021,2021-07-05,2021-07-06T01:05Z,143,away,112,143,112
20210705,2021,2021-07-05,2021-07-06T01:05Z,116,away,140,116,140
20210705,2021,2021-07-05,2021-07-06T01:10Z,113,away,118,113,118
20210705,2021,2021-07-05,2021-07-06T02:38Z,111,away,108,111,108
20210705,2021,2021-07-05,2021-07-06T03:10Z,120,away,135,120,135
20210706,2021,2021-07-06,2021-07-07T00:05Z,141,away,110,141,110
20210706,2021,2021-07-06,2021-07-07T00:05Z,144,away,134,144,134
20210706,2021,2021-07-06,2021-07-07T00:10Z,119,away,146,119,146
20210706,2021,2021-07-06,2021-07-07T00:10Z,158,away,121,158,121
20210706,2021,2021-07-06,2021-07-07T00:10Z,114,away,139,114,139
20210706,2021,2021-07-06,2021-07-07T01:05Z,143,away,112,143,112
20210706,2021,2021-07-06,2021-07-07T01:05Z,116,away,140,116,140
20210706,2021,2021-07-06,2021-07-07T01:10Z,133,away,117,133,117
20210706,2021,2021-07-06,2021-07-07T01:10Z,113,away,118,113,118
20210706,2021,2021-07-06,2021-07-07T01:10Z,145,away,142,145,142
20210706,2021,2021-07-06,2021-07-07T02:38Z,111,away,108,111,108
20210706,2021,2021-07-06,2021-07-07T02:40Z,115,away,109,115,109
20210706,2021,2021-07-06,2021-07-07T02:45Z,138,away,137,138,137
20210706,2021,2021-07-06,2021-07-07T03:10Z,120,away,135,120,135
20210706,2021,2021-07-06,2021-07-07T03:10Z,147,away,136,147,136
20210707,2021,2021-07-07,2021-07-08T05:10Z,114,away,139,114,139
20210707,2021,2021-07-07,2021-07-08T05:35Z,144,away,134,144,134
20210707,2021,2021-07-07,2021-07-07T18:10Z,145,away,142,145,142
20210707,2021,2021-07-07,2021-07-07T19:05Z,116,away,140,116,140
20210707,2021,2021-07-07,2021-07-07T19:10Z,113,away,118,113,118
20210707,2021,2021-07-07,2021-07-07T21:07Z,111,away,108,111,108
20210707,2021,2021-07-07,2021-07-08T00:05Z,141,away,110,141,110
20210707,2021,2021-07-07,2021-07-08T00:10Z,119,away,146,119,146
20210707,2021,2021-07-07,2021-07-08T00:10Z,158,away,121,158,121
20210707,2021,2021-07-07,2021-07-08T01:05Z,143,away,112,143,112
20210707,2021,2021-07-07,2021-07-08T01:10Z,133,away,117,133,117
20210707,2021,2021-07-07,2021-07-08T02:40Z,115,away,109,115,109
20210707,2021,2021-07-07,2021-07-08T02:45Z,138,away,137,138,137
20210707,2021,2021-07-07,2021-07-08T03:10Z,120,away,135,120,135
20210707,2021,2021-07-07,2021-07-08T03:10Z,147,away,136,147,136
20210708,2021,2021-07-08,2021-07-09T05:10Z,119,away,146,119,146
20210708,2021,2021-07-08,2021-07-08T19:10Z,133,away,117,133,117
20210708,2021,2021-07-08,2021-07-08T20:40Z,115,away,109,115,109
20210708,2021,2021-07-08,2021-07-08T21:10Z,147,away,136,147,136
20210708,2021,2021-07-08,2021-07-09T00:05Z,141,away,110,141,110
20210708,2021,2021-07-08,2021-07-09T00:10Z,118,away,114,118,114
20210708,2021,2021-07-08,2021-07-09T00:10Z,134,away,121,134,121
20210708,2021,2021-07-08,2021-07-09T01:05Z,143,away,112,143,112
20210708,2021,2021-07-08,2021-07-09T01:10Z,113,away,158,113,158
20210708,2021,2021-07-08,2021-07-09T01:10Z,116,away,142,116,142
20210708,2021,2021-07-08,2021-07-09T02:10Z,120,away,135,120,135
20210709,2021,2021-07-09,2021-07-09T19:20Z,138,away,112,138,112
20210709,2021,2021-07-09,2021-07-10T00:05Z,145,away,110,145,110
20210709,2021,2021-07-09,2021-07-10T00:10Z,143,away,111,143,111
20210709,2021,2021-07-09,2021-07-10T00:10Z,118,away,114,118,114
20210709,2021,2021-07-09,2021-07-10T00:10Z,144,away,146,144,146
20210709,2021,2021-07-09,2021-07-10T00:10Z,134,away,121,134,121
20210709,2021,2021-07-09,2021-07-10T00:10Z,141,away,139,141,139
20210709,2021,2021-07-09,2021-07-10T01:05Z,133,away,140,133,140
20210709,2021,2021-07-09,2021-07-10T01:10Z,147,away,117,147,117
20210709,2021,2021-07-09,2021-07-10T01:10Z,113,away,158,113,158
20210709,2021,2021-07-09,2021-07-10T01:10Z,116,away,142,116,142
20210709,2021,2021-07-09,2021-07-10T02:45Z,120,away,137,120,137
20210709,2021,2021-07-09,2021-07-10T03:10Z,109,away,119,109,119
20210709,2021,2021-07-09,2021-07-10T03:10Z,115,away,135,115,135
20210709,2021,2021-07-09,2021-07-10T03:10Z,108,away,136,108,136
20210710,2021,2021-07-10,2021-07-10T18:10Z,141,away,139,141,139
20210710,2021,2021-07-10,2021-07-10T19:10Z,116,away,142,116,142
20210710,2021,2021-07-10,2021-07-10T21:05Z,145,away,110,145,110
20210710,2021,2021-07-10,2021-07-10T21:05Z,120,away,137,120,137
20210710,2021,2021-07-10,2021-07-10T21:05Z,133,away,140,133,140
20210710,2021,2021-07-10,2021-07-10T21:10Z,143,away,111,143,111
20210710,2021,2021-07-10,2021-07-10T21:10Z,144,away,146,144,146
20210710,2021,2021-07-10,2021-07-10T21:10Z,134,away,121,134,121
20210710,2021,2021-07-10,2021-07-10T23:10Z,118,away,114,118,114
20210710,2021,2021-07-10,2021-07-11T00:15Z,138,away,112,138,112
20210710,2021,2021-07-10,2021-07-11T00:15Z,147,away,117,147,117
20210710,2021,2021-07-10,2021-07-11T00:15Z,113,away,158,113,158
20210710,2021,2021-07-10,2021-07-11T03:10Z,109,away,119,109,119
20210710,2021,2021-07-10,2021-07-11T03:10Z,115,away,135,115,135
20210710,2021,2021-07-10,2021-07-11T03:10Z,108,away,136,108,136
20210711,2021,2021-07-11,2021-07-11T18:05Z,145,away,110,145,110
20210711,2021,2021-07-11,2021-07-11T18:10Z,143,away,111,143,111
20210711,2021,2021-07-11,2021-07-11T18:10Z,118,away,114,118,114
20210711,2021,2021-07-11,2021-07-11T18:10Z,144,away,146,144,146
20210711,2021,2021-07-11,2021-07-11T18:10Z,134,away,121,134,121
20210711,2021,2021-07-11,2021-07-11T18:10Z,141,away,139,141,139
20210711,2021,2021-07-11,2021-07-11T19:10Z,147,away,117,147,117
20210711,2021,2021-07-11,2021-07-11T19:10Z,113,away,158,113,158
20210711,2021,2021-07-11,2021-07-11T19:10Z,116,away,142,116,142
20210711,2021,2021-07-11,2021-07-11T19:20Z,138,away,112,138,112
20210711,2021,2021-07-11,2021-07-11T19:35Z,133,away,140,133,140
20210711,2021,2021-07-11,2021-07-11T21:05Z,120,away,137,120,137
20210711,2021,2021-07-11,2021-07-11T21:10Z,109,away,119,109,119
20210711,2021,2021-07-11,2021-07-11T21:10Z,115,away,135,115,135
20210711,2021,2021-07-11,2021-07-11T21:10Z,108,away,136,108,136
20210715,2021,2021-07-15,2021-07-16T00:08Z,111,away,147,111,147
20210716,2021,2021-07-16,2021-07-16T19:10Z,142,away,116,142,116
20210716,2021,2021-07-16,2021-07-17T00:05Z,111,away,147,111,147
20210716,2021,2021-07-16,2021-07-17T00:05Z,146,away,143,146,143
20210716,2021,2021-07-16,2021-07-17T00:05Z,121,away,134,121,134
20210716,2021,2021-07-16,2021-07-17T00:05Z,135,away,120,135,120
20210716,2021,2021-07-16,2021-07-17T00:07Z,140,away,141,140,141
20210716,2021,2021-07-16,2021-07-17T00:10Z,158,away,113,158,113
20210716,2021,2021-07-16,2021-07-17T00:10Z,142,away,116,142,116
20210716,2021,2021-07-16,2021-07-17T00:20Z,139,away,144,139,144
20210716,2021,2021-07-16,2021-07-17T01:10Z,117,away,145,117,145
20210716,2021,2021-07-16,2021-07-17T01:10Z,110,away,118,110,118
20210716,2021,2021-07-16,2021-07-17T01:15Z,137,away,138,137,138
20210716,2021,2021-07-16,2021-07-17T01:40Z,119,away,115,119,115
20210716,2021,2021-07-16,2021-07-17T02:38Z,136,away,108,136,108
20210716,2021,2021-07-16,2021-07-17T02:40Z,112,away,109,112,109
20210716,2021,2021-07-16,2021-07-17T02:40Z,114,away,133,114,133
20210717,2021,2021-07-17,2021-07-17T20:07Z,140,away,141,140,141
20210717,2021,2021-07-17,2021-07-17T21:07Z,114,away,133,114,133
20210717,2021,2021-07-17,2021-07-17T23:05Z,146,away,143,146,143
20210717,2021,2021-07-17,2021-07-17T23:10Z,142,away,116,142,116
20210717,2021,2021-07-17,2021-07-18T00:05Z,121,away,134,121,134
20210717,2021,2021-07-17,2021-07-18T00:05Z,135,away,120,135,120
20210717,2021,2021-07-17,2021-07-18T00:10Z,158,away,113,158,113
20210717,2021,2021-07-17,2021-07-18T00:10Z,110,away,118,110,118
20210717,2021,2021-07-17,2021-07-18T00:15Z,117,away,145,117,145
20210717,2021,2021-07-17,2021-07-18T00:15Z,111,away,147,111,147
20210717,2021,2021-07-17,2021-07-18T00:15Z,137,away,138,137,138
20210717,2021,2021-07-17,2021-07-18T00:20Z,139,away,144,139,144
20210717,2021,2021-07-17,2021-07-18T01:10Z,112,away,109,112,109
20210717,2021,2021-07-17,2021-07-18T01:10Z,119,away,115,119,115
20210717,2021,2021-07-17,2021-07-18T02:07Z,136,away,108,136,108
20210718,2021,2021-07-18,2021-07-18T18:05Z,146,away,143,146,143
20210718,2021,2021-07-18,2021-07-18T18:05Z,121,away,134,121,134
20210718,2021,2021-07-18,2021-07-18T18:05Z,135,away,120,135,120
20210718,2021,2021-07-18,2021-07-18T18:07Z,140,away,141,140,141
20210718,2021,2021-07-18,2021-07-18T18:10Z,158,away,113,158,113
20210718,2021,2021-07-18,2021-07-18T18:10Z,142,away,116,142,116
20210718,2021,2021-07-18,2021-07-18T18:20Z,139,away,144,139,144
20210718,2021,2021-07-18,2021-07-18T19:10Z,117,away,145,117,145
20210718,2021,2021-07-18,2021-07-18T19:10Z,110,away,118,110,118
20210718,2021,2021-07-18,2021-07-18T19:15Z,137,away,138,137,138
20210718,2021,2021-07-18,2021-07-18T20:10Z,119,away,115,119,115
20210718,2021,2021-07-18,2021-07-18T21:07Z,136,away,108,136,108
20210718,2021,2021-07-18,2021-07-18T21:07Z,114,away,133,114,133
20210718,2021,2021-07-18,2021-07-18T21:10Z,112,away,109,112,109
20210718,2021,2021-07-18,2021-07-19T00:08Z,111,away,147,111,147
20210719,2021,2021-07-19,2021-07-20T00:05Z,146,away,120,146,120
20210719,2021,2021-07-19,2021-07-20T00:07Z,111,away,141,111,141
20210719,2021,2021-07-19,2021-07-20T00:10Z,121,away,113,121,113
20210719,2021,2021-07-19,2021-07-20T00:10Z,140,away,116,140,116
20210719,2021,2021-07-19,2021-07-20T00:10Z,110,away,139,110,139
20210719,2021,2021-07-19,2021-07-20T00:20Z,135,away,144,135,144
20210719,2021,2021-07-19,2021-07-20T01:10Z,142,away,145,142,145
20210719,2021,2021-07-19,2021-07-20T01:10Z,114,away,117,114,117
20210719,2021,2021-07-19,2021-07-20T01:15Z,112,away,138,112,138
20210719,2021,2021-07-19,2021-07-20T02:40Z,134,away,109,134,109
20210719,2021,2021-07-19,2021-07-20T02:40Z,108,away,133,108,133
20210719,2021,2021-07-19,2021-07-20T03:10Z,137,away,119,137,119
20210720,2021,2021-07-20,2021-07-20T20:37Z,108,away,133,108,133
20210720,2021,2021-07-20,2021-07-21T00:05Z,143,away,147,143,147
20210720,2021,2021-07-20,2021-07-21T00:05Z,146,away,120,146,120
20210720,2021,2021-07-20,2021-07-21T00:07Z,111,away,141,111,141
20210720,2021,2021-07-20,2021-07-21T00:10Z,121,away,113,121,113
20210720,2021,2021-07-20,2021-07-21T00:10Z,140,away,116,140,116
20210720,2021,2021-07-20,2021-07-21T00:10Z,110,away,139,110,139
20210720,2021,2021-07-20,2021-07-21T00:20Z,135,away,144,135,144
20210720,2021,2021-07-20,2021-07-21T01:10Z,142,away,145,142,145
20210720,2021,2021-07-20,2021-07-21T01:10Z,114,away,117,114,117
20210720,2021,2021-07-20,2021-07-21T01:10Z,118,away,158,118,158
20210720,2021,2021-07-20,2021-07-21T01:15Z,112,away,138,112,138
20210720,2021,2021-07-20,2021-07-21T01:40Z,136,away,115,136,115
20210720,2021,2021-07-20,2021-07-21T02:40Z,134,away,109,134,109
20210720,2021,2021-07-20,2021-07-21T03:10Z,137,away,119,137,119
20210721,2021,2021-07-21,2021-07-22T05:10Z,110,away,139,110,139
20210721,2021,2021-07-21,2021-07-22T05:20Z,135,away,144,135,144
20210721,2021,2021-07-21,2021-07-22T05:35Z,121,away,113,121,113
20210721,2021,2021-07-21,2021-07-21T19:10Z,118,away,158,118,158
20210721,2021,2021-07-21,2021-07-21T20:10Z,136,away,115,136,115
20210721,2021,2021-07-21,2021-07-21T20:40Z,134,away,109,134,109
20210721,2021,2021-07-21,2021-07-22T00:05Z,143,away,147,143,147
20210721,2021,2021-07-21,2021-07-22T00:05Z,146,away,120,146,120
20210721,2021,2021-07-21,2021-07-22T00:07Z,111,away,141,111,141
20210721,2021,2021-07-21,2021-07-22T00:10Z,140,away,116,140,116
20210721,2021,2021-07-21,2021-07-22T01:10Z,142,away,145,142,145
20210721,2021,2021-07-21,2021-07-22T01:10Z,114,away,117,114,117
20210721,2021,2021-07-21,2021-07-22T01:15Z,112,away,138,112,138
20210721,2021,2021-07-21,2021-07-22T03:10Z,137,away,119,137,119
20210722,2021,2021-07-22,2021-07-22T18:10Z,140,away,116,140,116
20210722,2021,2021-07-22,2021-07-23T00:05Z,144,away,143,144,143
20210722,2021,2021-07-22,2021-07-23T00:10Z,147,away,111,147,111
20210722,2021,2021-07-22,2021-07-23T00:10Z,139,away,114,139,114
20210722,2021,2021-07-22,2021-07-23T00:10Z,135,away,146,135,146
20210722,2021,2021-07-22,2021-07-23T00:15Z,112,away,138,112,138
20210722,2021,2021-07-22,2021-07-23T01:10Z,108,away,142,108,142
20210722,2021,2021-07-22,2021-07-23T03:10Z,137,away,119,137,119
20210722,2021,2021-07-22,2021-07-23T03:10Z,133,away,136,133,136
20210723,2021,2021-07-23,2021-07-23T19:20Z,109,away,112,109,112
20210723,2021,2021-07-23,2021-07-24T00:05Z,120,away,110,120,110
20210723,2021,2021-07-23,2021-07-24T00:05Z,144,away,143,144,143
20210723,2021,2021-07-23,2021-07-24T00:10Z,147,away,111,147,111
20210723,2021,2021-07-23,2021-07-24T00:10Z,138,away,113,138,113
20210723,2021,2021-07-23,2021-07-24T00:10Z,139,away,114,139,114
20210723,2021,2021-07-23,2021-07-24T00:10Z,135,away,146,135,146
20210723,2021,2021-07-23,2021-07-24T00:10Z,141,away,121,141,121
20210723,2021,2021-07-23,2021-07-24T01:10Z,140,away,117,140,117
20210723,2021,2021-07-23,2021-07-24T01:10Z,116,away,118,116,118
20210723,2021,2021-07-23,2021-07-24T01:10Z,145,away,158,145,158
20210723,2021,2021-07-23,2021-07-24T01:10Z,108,away,142,108,142
20210723,2021,2021-07-23,2021-07-24T02:45Z,134,away,137,134,137
20210723,2021,2021-07-23,2021-07-24T03:10Z,115,away,119,115,119
20210723,2021,2021-07-23,2021-07-24T03:10Z,133,away,136,133,136
20210724,2021,2021-07-24,2021-07-24T19:20Z,109,away,112,109,112
20210724,2021,2021-07-24,2021-07-24T21:05Z,147,away,111,147,111
20210724,2021,2021-07-24,2021-07-24T23:05Z,144,away,143,144,143
20210724,2021,2021-07-24,2021-07-24T23:10Z,135,away,146,135,146
20210724,2021,2021-07-24,2021-07-25T00:05Z,120,away,110,120,110
20210724,2021,2021-07-24,2021-07-25T00:10Z,138,away,113,138,113
20210724,2021,2021-07-24,2021-07-25T00:10Z,139,away,114,139,114
20210724,2021,2021-07-24,2021-07-25T00:10Z,140,away,117,140,117
20210724,2021,2021-07-24,2021-07-25T00:10Z,116,away,118,116,118
20210724,2021,2021-07-24,2021-07-25T00:10Z,145,away,158,145,158
20210724,2021,2021-07-24,2021-07-25T00:10Z,108,away,142,108,142
20210724,2021,2021-07-24,2021-07-25T00:10Z,141,away,121,141,121
20210724,2021,2021-07-24,2021-07-25T02:05Z,134,away,137,134,137
20210724,2021,2021-07-24,2021-07-25T02:10Z,115,away,119,115,119
20210724,2021,2021-07-24,2021-07-25T03:10Z,133,away,136,133,136
20210725,2021,2021-07-25,"",147,away,111,147,111
20210725,2021,2021-07-25,2021-07-25T18:05Z,120,away,110,120,110
20210725,2021,2021-07-25,2021-07-25T18:05Z,144,away,143,144,143
20210725,2021,2021-07-25,2021-07-25T18:10Z,138,away,113,138,113
20210725,2021,2021-07-25,2021-07-25T18:10Z,139,away,114,139,114
20210725,2021,2021-07-25,2021-07-25T18:10Z,135,away,146,135,146
20210725,2021,2021-07-25,2021-07-25T18:10Z,141,away,121,141,121
20210725,2021,2021-07-25,2021-07-25T19:10Z,140,away,117,140,117
20210725,2021,2021-07-25,2021-07-25T19:10Z,116,away,118,116,118
20210725,2021,2021-07-25,2021-07-25T19:10Z,145,away,158,145,158
20210725,2021,2021-07-25,2021-07-25T19:10Z,108,away,142,108,142
20210725,2021,2021-07-25,2021-07-25T19:20Z,109,away,112,109,112
20210725,2021,2021-07-25,2021-07-25T21:05Z,134,away,137,134,137
20210725,2021,2021-07-25,2021-07-25T21:10Z,115,away,119,115,119
20210725,2021,2021-07-25,2021-07-25T21:10Z,133,away,136,133,136
20210726,2021,2021-07-26,"",144,away,121,144,121
20210726,2021,2021-07-26,2021-07-26T22:10Z,144,away,121,144,121
20210726,2021,2021-07-26,2021-07-27T00:05Z,120,away,143,120,143
20210726,2021,2021-07-26,2021-07-27T00:10Z,141,away,111,141,111
20210726,2021,2021-07-26,2021-07-27T01:05Z,113,away,112,113,112
20210726,2021,2021-07-26,2021-07-27T01:10Z,145,away,118,145,118
20210726,2021,2021-07-26,2021-07-27T01:10Z,116,away,142,116,142
20210726,2021,2021-07-26,2021-07-27T02:38Z,115,away,108,115,108
20210726,2021,2021-07-26,2021-07-27T03:10Z,117,away,136,117,136
20210727,2021,2021-07-27,2021-07-28T00:05Z,146,away,110,146,110
20210727,2021,2021-07-27,2021-07-28T00:05Z,120,away,143,120,143
20210727,2021,2021-07-27,2021-07-28T00:05Z,158,away,134,158,134
20210727,2021,2021-07-27,2021-07-28T00:10Z,141,away,111,141,111
20210727,2021,2021-07-27,2021-07-28T00:10Z,138,away,114,138,114
20210727,2021,2021-07-27,2021-07-28T00:10Z,144,away,121,144,121
20210727,2021,2021-07-27,2021-07-28T00:10Z,147,away,139,147,139
20210727,2021,2021-07-27,2021-07-28T01:05Z,113,away,112,113,112
20210727,2021,2021-07-27,2021-07-28T01:05Z,109,away,140,109,140
20210727,2021,2021-07-27,2021-07-28T01:10Z,145,away,118,145,118
20210727,2021,2021-07-27,2021-07-28T01:10Z,116,away,142,116,142
20210727,2021,2021-07-27,2021-07-28T02:38Z,115,away,108,115,108
20210727,2021,2021-07-27,2021-07-28T02:45Z,119,away,137,119,137
20210727,2021,2021-07-27,2021-07-28T03:10Z,133,away,135,133,135
20210727,2021,2021-07-27,2021-07-28T03:10Z,117,away,136,117,136
20210728,2021,2021-07-28,2021-07-28T18:10Z,138,away,114,138,114
20210728,2021,2021-07-28,2021-07-28T18:10Z,116,away,142,116,142
20210728,2021,2021-07-28,2021-07-28T20:40Z,117,away,136,117,136
20210728,2021,2021-07-28,2021-07-28T21:10Z,133,away,135,133,135
20210728,2021,2021-07-28,2021-07-29T00:05Z,146,away,110,146,110
20210728,2021,2021-07-28,2021-07-29T00:05Z,120,away,143,120,143
20210728,2021,2021-07-28,2021-07-29T00:05Z,158,away,134,158,134
